,Date,sentiment_value,yesterday_sentiment,Open,High,Low,Close,Volume,avgprice,yvalue
750,12/28/2017,6.372729678,4.49915404,42.75,42.962502,42.619999,42.77,65920800,42.7912505,0.2299995
751,12/29/2017,5.646954786,6.372729678,42.630001,42.647499,42.305,42.307499,103999600,42.4762495,-0.315001
752,1/2/2018,7.701641414,5.646954786,42.540001,43.075001,42.314999,43.064999,102223600,42.695,0.2187505
753,1/3/2018,8.610429293,7.701641414,43.1325,43.637501,42.990002,43.057499,118071600,43.3137515,0.6187515
754,1/4/2018,6.766773088,8.610429293,43.134998,43.3675,43.02,43.2575,89738400,43.19375,-0.1200015
755,1/5/2018,6.72375,6.766773088,43.360001,43.842499,43.262501,43.75,94640000,43.5525,0.35875
756,1/8/2018,6.924059043,6.72375,43.587502,43.9025,43.482498,43.587502,82271200,43.692499,0.139999
757,1/9/2018,3.773710317,6.924059043,43.637501,43.764999,43.352501,43.5825,86336000,43.55875,-0.133749
758,1/10/2018,5.805275974,3.773710317,43.290001,43.575001,43.25,43.572498,95839600,43.4125005,-0.1462495
759,1/11/2018,7.343777056,5.805275974,43.647499,43.872501,43.622501,43.82,74670800,43.747501,0.3350005
760,1/12/2018,4.93849988,7.343777056,44.044998,44.34,43.912498,44.272499,101672400,44.126249,0.378748
761,1/16/2018,7.032683983,4.93849988,44.474998,44.8475,44.035,44.047501,118263600,44.44125,0.315001
762,1/17/2018,2.354075277,7.032683983,44.037498,44.8125,43.767502,44.775002,137547200,44.290001,-0.151249
763,1/18/2018,6.09761544,2.354075277,44.842499,45.025002,44.5625,44.814999,124773600,44.793751,0.50375
764,1/19/2018,1.276626984,6.09761544,44.6525,44.895,44.352501,44.615002,129700400,44.6237505,-0.1700005
765,1/22/2018,5.35530784,1.276626984,44.325001,44.445,44.150002,44.25,108434400,44.297501,-0.3262495
766,1/23/2018,6.838894901,5.35530784,44.325001,44.860001,44.205002,44.259998,130756400,44.5325015,0.2350005
767,1/24/2018,2.624040404,6.838894901,44.3125,44.325001,43.299999,43.555,204420400,43.8125,-0.7200015
768,1/25/2018,5.685654633,2.624040404,43.627499,43.737499,42.6325,42.7775,166116000,43.1849995,-0.6275005
769,1/26/2018,5.765818903,5.685654633,43,43,42.514999,42.877499,156572000,42.7574995,-0.4275
770,1/29/2018,5.336164021,5.765818903,42.540001,42.540001,41.767502,41.990002,202561600,42.1537515,-0.603748
771,1/30/2018,4.094649471,5.336164021,41.3825,41.842499,41.174999,41.7425,184192800,41.508749,-0.6450025
772,1/31/2018,3.90992304,4.094649471,41.717499,42.110001,41.625,41.857498,129915600,41.8675005,0.3587515
773,2/1/2018,4.564635281,3.90992304,41.7925,42.154999,41.689999,41.945,188923200,41.922499,0.0549985
774,2/2/2018,3.17469697,4.564635281,41.5,41.700001,40.025002,40.125,346375200,40.8625015,-1.0599975
775,2/5/2018,3.848715428,3.17469697,39.775002,40.970001,39,39.122501,290954000,39.9850005,-0.877501
776,2/6/2018,3.804585438,3.848715428,38.7075,40.93,38.5,40.7575,272975200,39.715,-0.2700005
777,2/7/2018,5.073642376,3.804585438,40.772499,40.849998,39.767502,39.884998,206434400,40.30875,0.59375
778,2/8/2018,6.145238696,5.073642376,40.072498,40.25,38.7575,38.787498,217562000,39.50375,-0.805
779,2/9/2018,6.585023449,6.145238696,39.267502,39.4725,37.560001,39.102501,282690400,38.5162505,-0.9874995
780,2/12/2018,4.944149972,6.585023449,39.625,40.9725,39.377499,40.677502,243278000,40.1749995,1.658749
781,2/13/2018,6.52829889,4.944149972,40.487499,41.1875,40.412498,41.084999,130196800,40.799999,0.6249995
782,2/14/2018,5.349810245,6.52829889,40.759998,41.884998,40.720001,41.842499,162579600,41.3024995,0.5025005
783,2/15/2018,5.749049423,5.349810245,42.447498,43.272499,42.25,43.247501,204588800,42.7612495,1.45875
784,2/16/2018,8.810833333,5.749049423,43.09,43.705002,42.942501,43.107498,160704400,43.3237515,0.562502
785,2/20/2018,7.546912939,8.810833333,43.012501,43.564999,42.855,42.962502,135722000,43.2099995,-0.113752
786,2/21/2018,6.431309524,7.546912939,43.2075,43.529999,42.752499,42.767502,149886400,43.141249,-0.0687505
787,2/22/2018,8.244628427,6.431309524,42.950001,43.487499,42.927502,43.125,123967600,43.2075005,0.0662515
788,2/23/2018,3.649430014,8.244628427,43.4175,43.912498,43.384998,43.875,135249600,43.648748,0.4412475
789,2/26/2018,8.411925204,3.649430014,44.087502,44.8475,44.052502,44.7425,152648800,44.450001,0.801253
790,2/27/2018,9.141296898,8.411925204,44.775002,45.119999,44.540001,44.5975,155712400,44.83,0.379999
791,2/28/2018,8.506580087,9.141296898,44.814999,45.154999,44.512501,44.529999,151128400,44.83375,0.00375
792,3/1/2018,6.756188071,8.506580087,44.634998,44.945,43.165001,43.75,195208000,44.0550005,-0.7787495
793,3/2/2018,6.764536075,6.756188071,43.200001,44.075001,43.112499,44.052502,153816000,43.59375,-0.4612505
794,3/5/2018,7.740962903,6.764536075,43.802502,44.435001,43.630001,44.205002,113605600,44.032501,0.438751
795,3/6/2018,7.039318182,7.740962903,44.477501,44.5625,44.032501,44.1675,95154000,44.2975005,0.2649995
796,3/7/2018,6.558679654,7.039318182,43.735001,43.962502,43.567501,43.7575,126814000,43.7650015,-0.532499
797,3/8/2018,7.225233526,6.558679654,43.869999,44.279999,43.767502,44.235001,95096400,44.0237505,0.258749
798,3/9/2018,4.741298572,7.225233526,44.490002,45,44.3475,44.994999,128740800,44.67375,0.6499995
799,3/12/2018,5.668176098,4.741298572,45.072498,45.5975,45.052502,45.43,128828400,45.325001,0.651251
800,3/13/2018,5.187678571,5.668176098,45.647499,45.875,44.810001,44.9925,126774000,45.3425005,0.0174995
801,3/14/2018,8.026996453,5.187678571,45.080002,45.130001,44.452499,44.610001,117473600,44.79125,-0.5512505
802,3/15/2018,4.302765152,8.026996453,44.625,45.060001,44.517502,44.662498,90975200,44.7887515,-0.0024985
803,3/16/2018,9.255635823,4.302765152,44.662498,44.779999,44.404999,44.505001,157618800,44.592499,-0.1962525
804,3/19/2018,5.909467532,9.255635823,44.330002,44.3675,43.415001,43.825001,133787200,43.8912505,-0.7012485
805,3/20/2018,5.826238147,5.909467532,43.810001,44.200001,43.735001,43.810001,78597600,43.967501,0.0762505
806,3/21/2018,5.25037518,5.826238147,43.759998,43.772499,42.814999,42.817501,148219600,43.293749,-0.673752
807,3/22/2018,6.657772968,5.25037518,42.5,43.169998,42.150002,42.212502,165963200,42.66,-0.633749
808,3/23/2018,3.560381594,6.657772968,42.0975,42.48,41.235001,41.235001,164115200,41.8575005,-0.8024995
809,3/26/2018,9.615179473,3.560381594,42.017502,43.275002,41.610001,43.192501,150164800,42.4425015,0.585001
810,3/27/2018,4.131726391,9.615179473,43.419998,43.787498,41.73,42.084999,163690400,42.758749,0.3162475
811,3/28/2018,3.502370731,4.131726391,41.8125,42.505001,41.297501,41.619999,166674000,41.901251,-0.857498
